caller_id,volume,timestamp
00186705257,91.3865182252614,2020-01-01 00:01:15
00186860952,118.89835152828584,2020-01-01 00:02:27
00186100853,67.6821333213379,2020-01-01 00:16:33
+8800182177053,65.525067775701,2020-01-01 00:23:37
00183331706,99.46138339667978,2020-01-01 00:41:44
+8800181737361,140.9913078636709,2020-01-01 00:43:42
00186639251,109.6563828379097,2020-01-01 00:43:47
+8800186262841,121.81452951052037,2020-01-01 00:50:17
+8800187202765,110.073086427782,2020-01-01 00:55:46
+8800186983131,125.62867455837304,2020-01-01 01:08:39
00181599654,115.7900546039725,2020-01-01 01:09:43
00181582376,66.85810291561343,2020-01-01 01:15:49
00181641434,97.03201584033611,2020-01-01 01:15:54
00186783343,91.16687207238154,2020-01-01 01:23:08
+8800185062933,57.04686406821304,2020-01-01 01:32:05
00181553926,128.38563812600867,2020-01-01 01:41:22
00186862378,87.50218028937776,2020-01-01 01:52:06
00186304760,96.02725224416838,2020-01-01 01:54:15
+8800180495684,106.07467682586427,2020-01-01 01:56:16
00183932431,103.40157289463903,2020-01-01 01:56:44
+8800181992666,90.81626544886161,2020-01-01 02:19:28
00181581959,118.88518163248209,2020-01-01 02:27:22
00181768611,90.76349653954698,2020-01-01 02:46:24
+8800188083677,133.53852525408303,2020-01-01 02:52:39
00186327071,133.7332365604654,2020-01-01 02:54:07
00188569649,128.04653717773536,2020-01-01 02:54:13
00181714116,103.81715948955943,2020-01-01 03:06:36
00185686795,98.95670378135543,2020-01-01 03:08:25
00180376219,105.79673462080724,2020-01-01 03:13:33
00189845657,89.27695687286928,2020-01-01 03:13:34
+8800183018756,135.88480852181107,2020-01-01 03:13:44
+8800184757584,89.36426910134806,2020-01-01 03:15:00
00180891397,81.73144454905106,2020-01-01 03:19:15
00186276659,96.19220299361507,2020-01-01 03:28:01
00186304760,127.67548900577349,2020-01-01 03:37:30
+8800186601792,90.57099125822211,2020-01-01 03:44:12
00180644880,93.59732368310219,2020-01-01 03:51:12
00181801427,134.49500683491092,2020-01-01 04:15:27
00185300902,98.4292442636308,2020-01-01 04:16:21
+8800188378990,131.15658873939714,2020-01-01 04:16:43
00183689547,105.67410084244818,2020-01-01 04:23:36
00184677330,121.32306293259899,2020-01-01 04:32:16
00189531948,99.41407618895278,2020-01-01 04:40:24
00183570162,56.76810477695014,2020-01-01 05:03:47
00188720466,90.13991288226458,2020-01-01 05:13:22
00184592362,86.18397153661259,2020-01-01 05:20:25
00180666393,74.97237386765924,2020-01-01 05:32:24
00189861688,115.87910767679777,2020-01-01 05:38:53
00182475956,99.75657326296265,2020-01-01 05:50:35
00185151493,116.26466847039127,2020-01-01 06:12:25
00188604742,103.29957108448454,2020-01-01 06:13:06
00183538767,85.53345456165242,2020-01-01 06:19:31
00189405416,114.24677183801228,2020-01-01 06:54:25
00181818637,48.752486716878984,2020-01-01 06:55:42
00183969283,79.39323974195368,2020-01-01 06:57:19
00184323030,86.82749090239587,2020-01-01 06:58:05
00181693600,120.91871231505324,2020-01-01 07:02:37
00188281377,63.91848579059673,2020-01-01 07:17:10
+8800180507327,51.7828512201553,2020-01-01 07:18:14
00188569649,116.33678355517095,2020-01-01 07:21:38
00189514548,83.5917713629287,2020-01-01 08:03:59
00181590782,128.79134285563407,2020-01-01 08:09:29
00185937810,105.21934285321407,2020-01-01 08:10:22
+8800185939222,64.97057992343106,2020-01-01 08:11:19
00187425062,83.4129350867035,2020-01-01 08:21:45
00185808139,92.55817822839867,2020-01-01 08:22:29
00183208988,109.43974210905304,2020-01-01 08:34:15
00182110328,90.35747314295917,2020-01-01 08:44:43
00183008054,92.1098684170416,2020-01-01 08:56:52
00187053313,109.66807334059028,2020-01-01 09:34:23
+8800186678325,125.6540551525194,2020-01-01 09:59:20
00188391927,114.92912532636842,2020-01-01 10:06:35
00188209041,90.59334313669284,2020-01-01 10:10:06
00181834606,66.58154260724348,2020-01-01 10:12:32
+8800185062933,73.1052038515535,2020-01-01 10:31:33
00183312971,69.84799530754992,2020-01-01 10:35:18
00181610280,114.46353022800301,2020-01-01 10:46:44
00188965336,68.06930084937942,2020-01-01 10:53:08
+8800181097154,89.19042939694816,2020-01-01 11:07:19
00181708228,69.65448815162048,2020-01-01 11:07:48
00189571825,96.42781846341398,2020-01-01 11:36:46
00188226442,138.21518888504144,2020-01-01 11:37:35
00189467695,115.37110715609236,2020-01-01 11:55:21
+8800185765592,69.37418360214916,2020-01-01 11:56:15
00187162805,113.75897731230035,2020-01-01 12:07:37
+8800188083677,61.34323530358901,2020-01-01 12:09:53
00183378182,78.72676039843145,2020-01-01 12:10:08
00184680518,93.40960176115189,2020-01-01 12:15:55
00184818748,82.87469398584494,2020-01-01 12:25:50
+8800184424428,91.86150807308083,2020-01-01 12:33:57
+8800184682211,135.00438416643652,2020-01-01 12:54:04
00183160598,100.69720615392899,2020-01-01 13:13:30
00189545421,83.97402285615294,2020-01-01 13:36:56
00182576858,105.97993153437108,2020-01-01 13:52:27
00189527211,96.9981091090543,2020-01-01 13:58:47
+8800180886528,97.0704800144525,2020-01-01 14:12:59
00188391927,137.36605673008086,2020-01-01 14:13:36
00186567692,94.1617274612314,2020-01-01 14:15:44
00184818748,95.00473084360362,2020-01-01 14:16:24
00182110328,101.05125703720448,2020-01-01 14:20:39
00182259390,71.42306423214984,2020-01-01 14:57:36
00180731491,136.41841202556557,2020-01-01 15:00:05
00183772597,86.26128259254858,2020-01-01 15:08:52
00182431203,91.82089809864294,2020-01-01 15:11:10
+8800187453371,113.69403585775599,2020-01-01 15:14:22
00185808139,106.66189535116388,2020-01-01 15:34:36
00187053313,134.35881990135056,2020-01-01 15:44:04
00188373895,96.25648973753997,2020-01-01 15:44:55
+8800182655667,98.82385389930845,2020-01-01 15:52:11
+8800189958569,96.08994991779153,2020-01-01 15:52:11
00188856534,64.94877418074813,2020-01-01 15:59:57
00185366351,82.71717631587005,2020-01-01 16:07:25
00185418310,103.01819718241221,2020-01-01 16:09:27
00186783343,73.92511334752308,2020-01-01 16:24:12
00182999686,80.11384046842215,2020-01-01 16:33:36
00183808824,122.00167271698382,2020-01-01 16:39:19
00181801427,89.74089576968545,2020-01-01 16:46:15
+8800180950966,118.15135875627254,2020-01-01 16:47:36
00186035162,101.58619571233187,2020-01-01 17:00:54
00184818748,92.1504354142618,2020-01-01 17:04:22
00187187124,95.15521094594615,2020-01-01 17:08:24
00182259390,108.45297398091822,2020-01-01 17:17:21
00187893378,82.68286854042103,2020-01-01 17:18:43
00185684402,101.53036576674924,2020-01-01 17:22:43
00182847916,91.03760792236994,2020-01-01 17:30:19
00189919996,74.07604800204038,2020-01-01 17:33:32
00187806179,89.98070073707156,2020-01-01 17:41:46
00189790613,98.24475036668768,2020-01-01 17:57:19
+8800181756272,106.48056344861773,2020-01-01 18:05:25
+8800182791793,105.69354636953517,2020-01-01 18:22:10
+8800182791793,99.90539765745051,2020-01-01 18:31:31
00182415045,82.3539212135787,2020-01-01 18:34:42
00186339121,113.46265994719661,2020-01-01 18:51:57
00187242838,100.9770997097546,2020-01-01 18:55:50
00182064665,77.85038113630787,2020-01-01 19:30:53
00180956905,80.59607249977543,2020-01-01 19:31:37
+8800188518898,113.99875733649067,2020-01-01 19:38:41
00184323727,104.92288894130816,2020-01-01 19:39:24
+8800187202765,95.36913745198495,2020-01-01 19:41:41
+8800182752710,142.74500082884097,2020-01-01 19:45:23
00184244668,131.2352014772234,2020-01-01 19:58:54
00188226442,50.10319998714916,2020-01-01 20:10:39
+8800186698198,91.42380388243835,2020-01-01 20:22:06
00184589010,105.87646987783887,2020-01-01 20:23:04
00188669456,87.98484925457893,2020-01-01 20:35:08
00184389408,136.47807640042203,2020-01-01 21:06:31
+8800187314180,53.95711294414991,2020-01-01 21:08:54
00189442045,119.62481277312435,2020-01-01 21:33:21
+8800180775966,114.44994517975837,2020-01-01 21:34:36
00185300902,95.25472657345773,2020-01-01 21:46:53
00189960490,72.57985486090033,2020-01-01 21:54:33
00183772597,97.41682090875452,2020-01-01 21:59:18
00188313280,106.07356732098687,2020-01-01 21:59:56
00189196680,115.22969553237371,2020-01-01 22:03:10
00188373895,103.12341328798139,2020-01-01 22:06:25
00183646109,117.70320456970484,2020-01-01 22:09:28
00186812624,102.89538756647022,2020-01-01 22:18:04
00180373630,96.7129603648798,2020-01-01 22:29:13
00182560474,100.36053429889303,2020-01-01 22:47:30
00186243171,96.78303269787769,2020-01-01 23:01:33
+8800186601792,113.60155213348102,2020-01-01 23:03:33
00180373630,96.09238993417436,2020-01-01 23:09:11
00183378182,101.2329795191906,2020-01-01 23:11:05
00187586892,153.62207874230052,2020-01-01 23:11:45
00187802629,121.50916166264709,2020-01-01 23:12:00
00181714116,87.56563950078763,2020-01-01 23:16:46
+8800187598579,80.5206859914675,2020-01-01 23:27:43
+8800182752710,89.04262482601237,2020-01-01 23:29:21
+8800182283017,54.54943897114299,2020-01-01 23:32:55
00180287499,100.12330307027801,2020-01-01 23:40:05
00188623207,109.53745623129721,2020-01-01 23:52:24
00181144854,109.93731183251981,2020-01-01 23:56:35
00182967711,120.44359731189535,2020-01-01 23:57:04
00188720466,87.61484952184952,2020-01-02 00:01:04
+8800180289747,117.54556860854557,2020-01-02 00:06:38
00180940336,115.37646144393608,2020-01-02 00:18:35
+8800186698198,90.29306181104306,2020-01-02 00:24:11
00183160598,100.27377514271672,2020-01-02 00:24:25
00186243171,132.00587495268672,2020-01-02 00:33:52
00181159402,102.23199356923169,2020-01-02 00:36:45
00182171895,86.64733183088906,2020-01-02 00:45:34
00188690691,97.63896272314533,2020-01-02 00:53:40
00183585323,139.86245823512505,2020-01-02 01:01:08
00186462694,117.69692923072817,2020-01-02 01:23:30
+8800181756272,56.55000060447655,2020-01-02 01:24:16
+8800187786690,119.53754337796875,2020-01-02 01:41:58
00186307755,110.4731057716875,2020-01-02 01:50:19
00186117590,90.5958912142913,2020-01-02 01:57:19
00183934832,142.7798299479858,2020-01-02 02:07:25
+8800181269647,84.6509057859013,2020-01-02 02:11:52
00180858116,80.39904308855631,2020-01-02 02:20:40
+8800181682304,96.02698347818159,2020-01-02 02:21:05
00187388694,116.34287002723963,2020-01-02 02:22:21
00185079746,79.79464172840905,2020-01-02 02:23:54
+8800182283017,94.54005080985132,2020-01-02 02:30:55
00183808824,104.02068730522835,2020-01-02 02:45:50
+8800182698021,134.0442792611067,2020-01-02 02:54:55
+8800181753112,94.75481682667679,2020-01-02 03:00:05
00188285312,63.49235073105974,2020-01-02 03:12:31
00183934832,117.64883495102893,2020-01-02 03:13:13
00183957933,108.46291709522711,2020-01-02 03:25:01
00187893378,122.81052958068835,2020-01-02 03:29:21
00188313280,105.37278047624316,2020-01-02 03:31:01
+8800186374467,93.55804634271495,2020-01-02 03:36:46
00187859698,94.32052020436294,2020-01-02 03:37:08
+8800187614328,46.229454986989786,2020-01-02 03:43:07
00187586892,95.21073156634448,2020-01-02 03:49:25
00182944146,112.61185399941506,2020-01-02 04:03:34
00181834606,101.09295485561348,2020-01-02 04:04:52
00181834606,118.09840524450888,2020-01-02 04:10:39
00189442045,117.08085639567929,2020-01-02 04:13:20
00189527211,111.26322109910242,2020-01-02 04:15:11
00185300902,127.56525313415767,2020-01-02 04:30:41
00185793161,120.75987670836398,2020-01-02 04:34:50
+8800188765488,85.85092035388985,2020-01-02 05:37:02
00181610280,98.52756748262118,2020-01-02 05:52:50
00185026180,111.95085960317887,2020-01-02 05:56:46
00181817262,102.94994861773358,2020-01-02 06:05:33
00180376219,98.37556571881782,2020-01-02 06:05:52
00181711678,98.87040438691088,2020-01-02 06:09:29
00180666393,92.15600353016995,2020-01-02 06:16:00
+8800181527690,94.28696223835476,2020-01-02 06:27:33
+8800184041958,89.09691808855567,2020-01-02 06:41:07
00180159103,55.4763396040487,2020-01-02 06:42:57
+8800188378990,92.1648150501276,2020-01-02 07:01:53
00183646109,62.046426851353885,2020-01-02 07:03:39
00187577594,79.3745135318724,2020-01-02 07:06:35
00188285312,68.54635407215216,2020-01-02 07:34:07
00182218945,110.14711199986807,2020-01-02 07:35:32
00185300902,87.79748477430103,2020-01-02 07:39:18
+8800183104216,107.15820263932818,2020-01-02 07:39:30
00181474502,66.16284195032529,2020-01-02 07:54:31
00188856534,74.25671477582665,2020-01-02 08:06:38
00184911631,95.18989086623029,2020-01-02 08:11:20
00182049609,77.2533589861643,2020-01-02 08:34:15
00181511573,118.20765489419195,2020-01-02 08:48:03
00185808139,143.90272136457455,2020-01-02 08:48:11
+8800181045523,100.45713303288349,2020-01-02 08:55:00
00183160598,72.7684538545384,2020-01-02 08:59:20
00189442045,89.71662515956612,2020-01-02 09:14:16
00189043730,76.5981158076392,2020-01-02 09:27:58
+8800186137187,115.16730624240354,2020-01-02 09:28:53
00184232415,79.41431803139369,2020-01-02 09:32:16
00181083226,88.22980449786841,2020-01-02 09:39:56
00180210988,113.33523207566469,2020-01-02 09:43:47
00187458285,139.51140926159903,2020-01-02 10:18:18
00182944146,70.88885849517744,2020-01-02 10:21:41
00186602715,93.82301590239628,2020-01-02 10:24:36
00184914560,113.46311055240712,2020-01-02 10:34:17
00189373406,104.91553355497648,2020-01-02 10:52:12
00182363609,112.55943119358497,2020-01-02 10:53:23
00184329666,112.78785089016066,2020-01-02 11:05:50
00182493789,109.71614803336901,2020-01-02 11:13:30
00188613537,111.33754374918284,2020-01-02 11:25:49
00185198618,88.47698121558975,2020-01-02 11:27:33
00188569649,88.08203584164781,2020-01-02 11:28:44
00187321456,99.72658358291736,2020-01-02 11:32:15
+8800184682211,67.94350878420201,2020-01-02 11:39:45
00184939980,80.419552456999,2020-01-02 11:49:18
00180292763,157.05857366862242,2020-01-02 11:55:30
00186774534,107.61689043380042,2020-01-02 11:58:24
00182431203,115.33388120571516,2020-01-02 12:01:11
+8800181045523,104.48953109962069,2020-01-02 12:06:57
00186879451,105.5946592961773,2020-01-02 12:33:37
+8800186230048,73.40963367591306,2020-01-02 12:54:17
00188513288,115.8586118429608,2020-01-02 12:57:56
00187806179,77.82154800131752,2020-01-02 13:09:44
00185793161,109.99995673797065,2020-01-02 13:31:24
00189960490,126.80025739344893,2020-01-02 13:41:28
00189742054,56.70950945974745,2020-01-02 13:48:04
+8800183733720,104.30316589686359,2020-01-02 13:50:44
00182076786,84.73807055094106,2020-01-02 14:20:36
00189907201,147.4546812078072,2020-01-02 14:23:18
00188715545,83.46658181053286,2020-01-02 14:24:52
00184939980,127.29345892991986,2020-01-02 14:44:19
+8800187950423,118.9641655544659,2020-01-02 14:57:54
00182339415,105.87517621198228,2020-01-02 14:59:04
00189955384,108.21996093308412,2020-01-02 15:00:19
00188391927,117.49958966035194,2020-01-02 15:04:47
00181982601,90.2125376641509,2020-01-02 15:24:18
00188690691,102.70551004739691,2020-01-02 15:29:04
00181115483,83.45747480754903,2020-01-02 15:35:14
00180250213,90.1826488413468,2020-01-02 15:40:41
00187242838,79.18700216018303,2020-01-02 15:40:46
00185460490,61.90616094901052,2020-01-02 16:12:14
00180335740,93.19266134405578,2020-01-02 16:18:04
00186811437,116.17677605573901,2020-01-02 16:20:33
00187707453,104.39462461273531,2020-01-02 16:27:43
+8800186698198,78.09617322273044,2020-01-02 16:44:37
00186705257,89.34902446129908,2020-01-02 16:46:17
+8800182752710,115.78480662037336,2020-01-02 16:46:54
00188688509,92.63337355032246,2020-01-02 16:56:28
00183950170,113.1699979012581,2020-01-02 17:11:49
00185873872,70.07049878607654,2020-01-02 17:17:38
00187802629,133.3793538484951,2020-01-02 17:21:35
+8800181660589,86.56239337332893,2020-01-02 17:22:58
00184329666,110.6128957846221,2020-01-02 17:33:27
00189359725,102.29818718864198,2020-01-02 17:38:09
00183745940,101.48413799173028,2020-01-02 17:41:00
+8800186678325,112.26791646900529,2020-01-02 17:45:28
00184907043,97.07174093007572,2020-01-02 18:00:05
00186537460,94.74726645796447,2020-01-02 18:01:51
00185684402,109.38845151709464,2020-01-02 18:28:02
